Newspaper,Heading,Date,Time,URL
India Today, 10 ways to politely say 'NO',2019-05-31,13:41,https://timesofindia.indiatimes.com/education-today/grammar-vocabulary/story/10-ways-to-politely-say-no-1505465-2019-04-19
India Today, 20 words to use instead of 'sad',2019-05-31,13:41,https://timesofindia.indiatimes.com/education-today/grammar-vocabulary/story/20-words-to-use-instead-of-sad-1503076-2019-04-16
India Today, Areas with productive climate tend to have more languages: Study,2019-05-31,13:41,https://timesofindia.indiatimes.com/education-today/gk-current-affairs/story/productive-climate-language-diversity-study-1529426-2019-05-20
India Today, List of 6 manned moon missions: These people set foot on lunar surface after Neil Armstrong,2019-05-31,13:41,https://timesofindia.indiatimes.com/education-today/gk-current-affairs/story/manned-moon-mission-lunar-surface-moon-landing-nasa-1408563-2018-12-13
India Today, This small-town school in Bengal teaches students with apps and storybooks ,2019-05-31,13:41,https://timesofindia.indiatimes.com/education-today/video/levelfield-school-teaches-students-with-apps-and-storybooks-html-1393974-2018-11-22
India Today," [WATCH] Nipah virus can be transmitted through contaminated water and fruits, warns govt advisory",2019-05-31,13:41,https://timesofindia.indiatimes.com/education-today/video/-watch-nipah-virus-can-be-transmitted-through-contaminated-water-and-fruits-warns-govt-advisory-1238575-2018-05-22
India Today," On Menstrual Hygiene Day, here's how workplaces need to deal with periods ",2019-05-31,13:41,https://timesofindia.indiatimes.com/education-today/featurephilia/story/menstruation-how-workplaces-need-to-deal-with-periods-1536483-2019-05-28
India Today, Why your mental health is an important factor in your government exam preparation,2019-05-31,13:41,https://timesofindia.indiatimes.com/education-today/featurephilia/story/why-your-mental-health-is-an-important-factor-in-your-govt-exam-preparation-1536297-2019-05-28
Time of India,"RBSE 10th Result 2019 not releasing today, Rajasthan board will declare results date soon",2019-05-31, 13:17:00,https://timesofindia.indiatimes.com/home/education/news/rbse-10th-result-2019-not-releasing-today-rajasthan-board-will-announce-results-date-soon/articleshow/69592132.cms
Time of India,Jipmer MBBS entrance exam to be held on June 2,2019-05-31, 13:12:00,https://timesofindia.indiatimes.com/home/education/news/jipmer-mbbs-entrance-exam-to-be-held-on-june-2/articleshow/69594282.cms
Time of India,BJMC Admissions 2019: Become new age media professional with the Times School of Media,2019-05-31, 11:27:00,https://timesofindia.indiatimes.com/home/education/news/bajmc-admissions-2019-become-new-age-media-professional-with-the-times-school-of-media/articleshow/69592697.cms
Time of India,UPSEE 2019 result to be declared on June 3 @upsee.nic.in; check details here,2019-05-31, 11:27:00,https://timesofindia.indiatimes.com/home/education/news/upsee-2019-result-to-be-declared-on-june-3-upsee-nic-in-check-details-here/articleshow/69592722.cms
Time of India,Schools to reopen after summer vacations in Bengal from June 10,2019-05-30, 23:00:00,https://timesofindia.indiatimes.com/home/education/news/schools-to-reopen-after-summer-vacations-in-bengal-from-june-10/articleshow/69587637.cms
Time of India,JU engineering faculty to implement domicile reservation from 2019-2020,2019-05-30, 22:55:00,https://timesofindia.indiatimes.com/home/education/news/ju-engineering-faculty-to-implement-domicile-reservation-from-2019-2020/articleshow/69587570.cms
Time of India,Hyderabad HC stays secondary grade teacher recruitment process,2019-05-30, 22:49:00,https://timesofindia.indiatimes.com/home/education/news/hyderabad-hc-stays-secondary-grade-teacher-recruitment-process/articleshow/69587527.cms
Time of India,GTU student to represent team India in World Roller Sports,2019-05-30, 22:45:00,https://timesofindia.indiatimes.com/home/education/news/gtu-student-to-represent-team-india-in-world-roller-sports/articleshow/69587463.cms
Time of India,Annual Auditing Program to be implemented for Universities in Rajasthan,2019-05-30, 22:41:00,https://timesofindia.indiatimes.com/home/education/news/annual-auditing-program-to-be-implemented-for-universities-in-rajasthan/articleshow/69587313.cms
Time of India,NTA to conduct entrance exams for Delhi University,2019-05-30, 22:11:00,https://timesofindia.indiatimes.com/home/education/news/nta-to-conduct-entrance-exams-for-delhi-university/articleshow/69586950.cms
Time of India,Rajasthan PTET 2019 result announced@ ptet2019.org; here's download link,2019-05-30, 21:45:00,https://timesofindia.indiatimes.com/home/education/news/rajasthan-ptet-2019-result-declared-ptet2019-org-check-direct-link-here/articleshow/69572310.cms
Time of India,UPPSC exam controller arrested in LT grade paper leak-2018 episode,2019-05-30, 20:26:00,https://timesofindia.indiatimes.com/home/education/news/uppsc-exam-controller-arrested-in-lt-grade-paper-leak-2018-episode/articleshow/69585445.cms
Time of India,Workshops and certificate courses for students at Design Innovation Centre,2019-05-30, 18:07:00,https://timesofindia.indiatimes.com/home/education/news/workshops-and-certificate-courses-for-students-at-design-innovation-centre/articleshow/69583164.cms
Time of India,Science Video Production workshop to be held,2019-05-30, 18:02:00,https://timesofindia.indiatimes.com/home/education/news/science-video-production-workshop-to-be-held/articleshow/69583107.cms
Time of India,"Bihar D.El.Ed 2019 merit list expected to be released today, check details here",2019-05-30, 17:34:00,https://timesofindia.indiatimes.com/home/education/news/bihar-d-el-ed-2019-merit-list-expected-to-be-released-today-check-details/articleshow/69573335.cms
Time of India,CLAT 2019 Answer Key released @ clatconsortiumofnlu.ac.in,2019-05-30, 15:19:00,https://timesofindia.indiatimes.com/home/education/news/clat-2019-answer-key-released-clatconsortiumofnlu-ac-in/articleshow/69580226.cms
Time of India,NTA NEET UG 2019 Answer Key released; results expected by June 5,2019-05-30, 11:30:00,https://timesofindia.indiatimes.com/home/education/news/neet-ug-2019-answer-key-released-result-by-june-5/articleshow/69572984.cms
Time of India,Uttarakhand Board 10th and 12th results 2019 declared @ ubse.uk.gov.in,2019-05-30, 11:11:00,https://timesofindia.indiatimes.com/home/education/news/uttarakhand-board-10th-and-12th-results-2019-to-be-out-soon-ubse-uk-gov-in/articleshow/69556323.cms
Time of India,UBSE Uttarakhand 10th & 12th results announced @ uaresults.nic.in; here's direct link,2019-05-30, 11:09:00,https://timesofindia.indiatimes.com/home/education/news/uk-board-result-2019-ubse-uttarakhand-10th-12th-results-soon-heres-steps-to-check-marks/articleshow/69571349.cms
